City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
454,chanika,-5.4167,38.0167,24.36,65,100,4.23,TZ,1682664212
455,glendale,33.5387,-112.186,27.96,17,0,4.12,US,1682664011
456,kananga,-5.8958,22.4178,23.78,72,91,2.43,CD,1682664213
457,mokopane,-24.1944,29.0097,25.74,40,3,1.18,ZA,1682664214
458,tura,25.5198,90.2201,34.33,27,100,2.9,IN,1682664214
459,dhamar,14.5427,44.4051,19.51,42,62,1.65,YE,1682664214
460,forde,61.4522,5.8572,4.0,60,0,0.0,NO,1682664215
461,shakhan,49.8233,72.6342,23.66,18,1,2.62,KZ,1682664215
462,ciudad lazaro cardenas,17.9583,-102.2,23.49,78,76,1.77,MX,1682664215
463,rahimah,26.7079,50.0619,32.12,35,3,3.11,SA,1682664216
464,gebeit,21.0667,36.3167,29.38,11,6,1.82,SD,1682664216
465,uyskoye,54.3775,60.0047,19.83,33,4,4.65,RU,1682664217
466,stettler,52.3168,-112.7186,7.86,39,100,4.63,CA,1682664217
467,port alfred,-33.5906,26.891,20.11,76,53,1.4,ZA,1682664217
468,hasaki,35.7333,140.8333,24.05,69,100,9.76,JP,1682664218
469,kavieng,-2.5744,150.7967,29.02,72,65,1.3,PG,1682664218
470,margate,51.3813,1.3862,12.17,94,96,1.79,GB,1682664218
471,pitimbu,-7.4706,-34.8086,25.33,85,66,2.51,BR,1682664218
472,lazaro cardenas,17.9583,-102.2,23.49,78,76,1.77,MX,1682664215
473,porto novo,6.4965,2.6036,24.9,76,100,1.96,BJ,1682664219
474,tosontsengel,48.7567,98.2839,7.35,33,100,10.71,MN,1682664220
475,batticaloa,7.7102,81.6924,29.99,67,100,3.69,LK,1682664220
476,antalaha,-14.9003,50.2788,28.68,57,16,5.87,MG,1682664221
477,neryungri,56.6709,124.6491,2.4,61,95,1.95,RU,1682664001
478,villa dolores,-31.9459,-65.1896,16.08,61,0,2.12,AR,1682664221
479,puerto maldonado,-12.6,-69.1833,22.53,98,86,0.46,PE,1682664222
480,beira,-19.8436,34.8389,24.05,64,20,3.6,MZ,1682664222
481,nelson bay,-32.7167,152.15,25.03,78,4,4.47,AU,1682664222
482,kapit,2.0167,112.9333,29.96,79,100,2.13,MY,1682664223
483,acs,47.7123,18.0113,9.06,76,0,3.09,HU,1682664223
484,araguaina,-7.1911,-48.2072,22.13,94,100,1.69,BR,1682664223
485,hobe sound,27.0595,-80.1364,22.74,85,40,0.0,US,1682664065
486,garoowe,8.4054,48.4845,26.19,61,100,6.32,SO,1682664224
487,twon-brass,4.3151,6.2418,25.36,77,100,1.74,NG,1682664224
488,nadym,65.5333,72.5167,-4.12,87,100,11.52,RU,1682664045
489,beyneu,45.3167,55.2,27.05,30,0,2.23,KZ,1682664225
490,lerwick,60.1545,-1.1494,5.0,97,100,9.78,GB,1682664225
491,kapa'a,22.0752,-159.319,23.99,83,75,5.66,US,1682664226
492,nadvoitsy,63.8667,34.3167,4.66,83,98,4.74,RU,1682664226
493,east london,-33.0153,27.9116,17.52,82,75,2.06,ZA,1682664226
494,newman,37.3138,-121.0208,22.99,75,6,1.34,US,1682664226
495,chibougamau,49.9168,-74.3659,-2.21,93,40,2.06,CA,1682664015
496,vilyuchinsk,52.9306,158.4028,4.15,74,100,8.46,RU,1682664227
497,ambodifotatra,-16.9833,49.85,27.03,78,75,6.17,MG,1682664228
498,duba,27.3513,35.6901,26.42,50,0,2.74,SA,1682664228
499,brockville,44.5834,-75.6826,6.19,75,20,2.26,CA,1682664083
500,battagram,34.6772,73.0233,23.87,43,44,2.22,PK,1682664228
501,masterton,-40.9597,175.6575,9.21,98,2,1.35,NZ,1682664229
502,guaratuba,-25.8828,-48.5747,20.17,87,88,1.52,BR,1682664229
503,laascaanood,8.4774,47.3597,23.26,75,100,7.04,SO,1682664229
504,nyandoma,61.669,40.1991,6.78,62,21,4.08,RU,1682664230
505,chaves,33.3834,-104.4505,17.23,17,0,5.14,US,1682664230
506,minas de marcona,-15.2119,-75.1103,15.93,89,23,3.45,PE,1682664230
507,mccomb,31.2438,-90.4531,16.12,94,0,0.0,US,1682664231
508,villa huidobro,-34.8383,-64.5869,15.75,65,0,4.19,AR,1682664231
509,nebraska city,40.6767,-95.8592,13.89,66,0,2.57,US,1682664231
510,luis correia,-2.8792,-41.6669,23.45,90,100,1.37,BR,1682664231
511,saint-denis,48.9167,2.3333,16.09,91,75,5.66,FR,1682664232
512,quincy,42.2529,-71.0023,7.27,90,100,0.0,US,1682664097
513,ancud,-41.8697,-73.8203,12.93,94,100,9.35,CL,1682664232
514,east ballina,-28.8667,153.5833,22.67,72,0,3.09,AU,1682664232
515,fort bragg,35.139,-79.006,18.23,96,100,2.06,US,1682664233
516,rakops,-21.0167,24.3333,25.53,32,6,5.2,BW,1682664233
517,princeville,45.7668,-61.2985,2.17,93,100,4.12,CA,1682664233
518,gordonvale,-17.0936,145.7842,29.39,76,32,2.92,AU,1682664233
519,sechura,-5.5569,-80.8222,25.94,70,100,4.94,PE,1682664233
520,debre birhan,9.6833,39.5333,14.08,75,73,2.17,ET,1682664234
521,heroica caborca,30.7167,-112.15,21.8,21,0,1.61,MX,1682664234
522,neiafu,-18.65,-173.9833,27.38,83,40,1.03,TO,1682664234
523,tabou,4.423,-7.3528,26.9,81,41,1.82,CI,1682664234
524,tasqala,51.1167,50.3167,21.77,33,100,2.29,KZ,1682664235
525,cidade velha,14.9167,-23.6167,21.26,78,20,5.14,CV,1682664235
526,kamiiso,41.8167,140.65,13.21,82,40,9.26,JP,1682664235
527,sitka,57.0531,-135.33,5.94,87,100,2.57,US,1682664235
528,la'ie,21.6477,-157.9253,22.98,89,100,3.6,US,1682664236
529,santyoku,37.4406,129.1708,20.45,47,68,2.32,KR,1682664236
530,chegdomyn,51.1167,133.0167,8.93,35,98,0.63,RU,1682664236
531,nuuk,64.1835,-51.7216,-0.66,100,8,1.54,GL,1682664236
532,kencong,-8.2833,113.3667,28.76,79,69,2.48,ID,1682664237
533,pandan,14.0453,124.1694,29.23,75,16,4.89,PH,1682664237
534,carauari,-4.8828,-66.8958,22.2,99,71,0.72,BR,1682664237
535,port moresby,-9.4431,147.1797,29.68,79,75,2.69,PG,1682664029
536,yar,58.249,52.1026,2.08,88,100,4.88,RU,1682664238
537,makurazaki,31.2667,130.3167,19.44,69,8,7.04,JP,1682664238
538,aiquile,-18.2041,-65.1807,10.85,97,16,1.04,BO,1682664238
539,yamba,-5.9,22.3,24.54,73,97,2.15,CD,1682664238
540,kargasok,59.0556,80.8572,13.61,78,100,4.83,RU,1682664239
541,petra-dubrava,53.2961,50.3655,19.85,41,97,1.79,RU,1682664239
542,toliara,-23.35,43.6667,27.7,48,0,2.61,MG,1682664239
543,glace bay,46.1969,-59.957,2.25,95,100,4.02,CA,1682664239
544,polyarnyy,69.1989,33.4478,-1.22,74,1,7.99,RU,1682664240
545,usogorsk,63.4106,48.6872,0.63,79,17,2.8,RU,1682664240
546,bechar,31.6167,-2.2167,20.18,14,20,2.06,DZ,1682664240
547,morant bay,17.8815,-76.4093,26.79,83,100,2.54,JM,1682664240
548,collingwood,44.4834,-80.2164,6.03,81,59,0.51,CA,1682664165
549,halifax,44.6453,-63.5724,5.0,93,100,4.12,CA,1682664002
550,palembang,-2.9167,104.7458,33.05,62,75,1.54,ID,1682664241
551,carinhanha,-14.3047,-43.765,21.52,53,0,0.22,BR,1682664241
552,mabaruma,8.2,-59.7833,22.13,100,95,0.64,GY,1682664242
553,fulton,33.7668,-84.4499,16.07,90,100,0.0,US,1682664243
554,bikenibeu village,1.3673,173.1241,29.98,74,20,3.6,KI,1682664243
555,xilin hot,43.9667,116.0333,10.32,20,100,4.17,CN,1682664244
556,san carlos de bariloche,-41.1456,-71.3082,9.86,76,75,2.06,AR,1682663977
557,middelburg,-25.7751,29.4648,21.83,46,0,1.78,ZA,1682664244
558,leava,-14.3,-178.1667,28.54,73,51,3.77,WF,1682664245
559,oroshaza,46.5667,20.6667,11.08,64,13,1.9,HU,1682664245
560,mabini,15.6,120.9833,36.13,33,6,4.21,PH,1682664245
561,mamadysh,55.7152,51.408,16.6,56,4,3.64,RU,1682664246
562,richards bay,-28.783,32.0377,23.85,76,100,6.08,ZA,1682664247
563,pitkyaranta,61.5734,31.4792,2.25,98,100,4.69,RU,1682664247
564,sfax,34.7406,10.7603,20.08,64,0,1.03,TN,1682664248
565,saint-francois,46.4154,3.9054,13.71,88,75,1.03,FR,1682664248
566,nuevitas,21.5453,-77.2644,23.61,81,100,2.72,CU,1682664248
567,naze,28.3667,129.4833,22.51,76,100,4.7,JP,1682664249
568,mahenge,-8.6833,36.7167,21.55,64,69,1.81,TZ,1682664249
569,harnai,30.1005,67.9374,28.13,25,84,2.89,PK,1682664250
570,suamico,44.6319,-88.0393,9.31,64,0,0.0,US,1682664250
571,krasnaya gorbatka,55.8703,41.7641,18.14,57,21,4.03,RU,1682664251
572,gabu,12.2833,-14.2167,21.97,70,59,1.93,GW,1682664251
573,wuzhou,23.4833,111.3167,28.82,69,61,2.47,CN,1682664252
574,muisne,0.6,-80.0333,24.64,92,100,1.17,EC,1682664252
575,skovorodino,53.9833,123.9167,8.13,40,100,1.83,RU,1682664252
576,kone,-21.0595,164.8658,21.86,83,44,2.67,NC,1682664253
